"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT13","WT14","WT16","WT21"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-21","8.50","0.00",,,"68","60","17.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-22","8.05","0.00",,,"69","59","17.0","23.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-23","7.83","0.00",,,"68","59","16.1","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-24","6.26","0.00",,,"68","60","16.1","23.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-25","7.38","0.00",,,"70","61","17.0","23.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-26","7.38","0.00",,,"68","61","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-27","5.82","0.00",,,"70","60","16.1","19.9",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-28","6.93","0.00",,,"69","62","16.1","19.9","    1",,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-29","6.93","0.00",,,"68","62","16.1","23.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-06-30","5.37","0.00",,,"68","60","16.1","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-01","6.71","0.00",,,"69","61","16.1","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-02","6.93","0.00",,,"69","59","16.1","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-03","7.16","0.00",,,"72","61","14.1","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-04","8.95","0.00",,,"72","61","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-05","7.16","0.00",,,"67","61","15.0","17.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-06","8.95","0.00",,,"66","58","17.0","19.9","    1",,,,,"    1",,"    1","    1",,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-07","8.50","0.00",,,"67","60","17.9","23.9","    1",,,,,,,,"    1",,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-08","7.83","0.00",,,"65","60","15.0","19.9","    1",,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-09","6.26","0.00",,,"67","60","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-10","5.82","0.00",,,"69","61","14.1","21.0","    1",,,,"    1","    1",,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-11","6.71","0.00",,,"70","62","15.0","23.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-12","10.29","0.00",,,"68","61","21.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-13","8.50","0.00",,,"74","60","21.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-14","6.93","0.00",,,"79","63","19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-15","8.05","0.00",,,"78","66","21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-16","7.16","0.00",,,"79","64","16.1","21.0",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-17","7.16","0.00",,,"76","63","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-18","5.82","0.00",,,"74","65","14.1","19.9",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-19","7.83","0.00",,,"75","63","15.0","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-20","6.71","0.00",,,"71","61","14.1","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-21","6.93","0.00",,,"70","62","13.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-22","6.71","0.00",,,"70","63","14.1","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-23","9.40","0.00",,,"68","59","17.0","21.0","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-24","9.17","0.00",,,"68","59","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-25","8.50","0.00",,,"69","61","16.1","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-26","8.05","0.00",,,"69","60","17.0","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-27","7.83","0.00",,,"67","60","17.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-28","9.62","0.00",,,"68","59","19.9","25.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-29","8.50","0.00",,,"70","59","16.1","21.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-30","6.93","0.00",,,"68","59","15.0","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-07-31","5.82","0.00",,,"71","59","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-01","7.38","0.00",,,"70","57","15.0","17.9","    1","    1",,,"    1","    1","    1",,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-02","6.93","0.00",,,"67","58","17.9","23.0","    1","    1",,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-03","6.93","0.00",,,"67","59","15.0","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-04","6.71","0.00",,,"69","58","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-05","6.93","0.00",,,"69","59","15.0","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-06","7.16","0.00",,,"69","59","16.1","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-07","7.61","0.00",,,"69","59","16.1","23.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-08","7.38","0.00",,,"70","60","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-09","8.50","0.00",,,"68","59","16.1","21.0",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-10","8.05","0.00",,,"70","59","16.1","21.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-11","8.50","0.00",,,"70","60","17.9","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-12","7.61","0.00",,,"69","59","17.0","21.0","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-13","8.72","0.00",,,"67","59","19.9","23.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-14","7.83","0.00",,,"67","59","17.9","21.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-15","6.93","0.00",,,"68","59","17.0","23.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-16","6.04","0.00",,,"68","60","14.1","17.0","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-17","6.71","0.00",,,"76","63","15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-18","7.83","0.00",,,"80","65","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-19","7.38","0.00",,,"76","63","16.1","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-20","7.61","0.00",,,"73","62","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-21","7.61","0.00",,,"71","60","21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-22","6.49","0.00",,,"80","61","17.9","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-23","5.37","0.00",,,"83","61","15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-24","7.61","0.00",,,"79","65","17.0","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-25","8.50","0.00",,,"73","63","17.9","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-26","8.50","0.00",,,"70","61","17.9","23.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-27","6.71","0.00",,,"69","60","15.0","19.9","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-28","8.28","0.00",,,"70","62","16.1","21.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-29","7.83","0.00",,,"71","60","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-30","6.26","0.00",,,"71","58","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-08-31","6.49","0.00",,,"73","61","16.1","21.0","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-01","7.61","0.00",,,"67","58","17.0","21.0","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-02","7.61","0.00",,,"66","58","17.0","23.0","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-03","6.49","0.00",,,"66","57","17.0","23.0","    1","    1",,,,"    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-04","6.26","0.00",,,"74","56","16.1","19.9","    1","    1",,,,"    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-05","6.26","0.00",,,"71","59","14.1","17.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-06","6.71","0.00",,,"73","62","15.0",,,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-07","5.59","0.00",,,"69","63","12.1","16.1",,,,,"    1","    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-08","8.95","0.00",,,"68","62","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-09","7.61","0.00",,,"71","61","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-10","6.71","0.00",,,"70","60","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-11","8.95","0.00",,,"64","57","16.1","21.9","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-12","6.71","0.00",,,"65","57","17.9","23.0","    1","    1",,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-13","7.83","0.00",,,"68","58","19.9","23.9","    1","    1",,,,,"    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-14","6.71","0.00",,,"73","59","17.9","21.9","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-15","6.71","0.00",,,"68","57","16.1","21.0","    1","    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-16","5.82","0.00",,,"66","56","17.0","23.0","    1","    1",,,,,"    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-17","6.49","0.00",,,"69","57","16.1","19.9","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-18","5.59","0.00",,,"68","59","17.0","23.0","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-19","6.49","0.00",,,"70","57","21.0","23.9","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-20","5.14","0.00",,,"69","60","15.0","23.0","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-21","6.04","0.00",,,"68","61","15.0","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-22","8.95","0.00",,,"70","61","21.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-23","6.93","0.00",,,"74","57","17.9","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-24","5.82","0.00",,,"77","61","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-25","5.14","0.00",,,"84","63","17.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-26","4.92","0.00",,,"87","63","15.0","23.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-27","6.26","0.00",,,"105","70","15.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-28","6.49","0.00",,,"94","72","14.1","21.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-29","5.82","0.00",,,"82","68","15.0","16.1","    1",,"    1",,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-09-30","7.16","0.00",,,"81","64","14.1",,"    1","    1","    1",,,,"    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-01","5.59","0.00",,,"76","66","16.1","17.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-02","5.82","0.00",,,"80","64","16.1","21.9",,,,,"    1","    1",,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-03","6.71","0.00",,,"71","63","17.0","21.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-04","8.50","0.05",,,"64","59","19.9","23.0","    1",,,"    1","    1","    1",,"    1","    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-05","6.71","0.07",,,"66","59","13.0","17.0",,,,"    1",,,,,"    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-06","6.04","0.62",,,"66","59","14.1","19.9","    1",,,"    1",,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-07","7.16","0.00",,,"69","60","17.9","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-08","4.70","0.00",,,"72","56","17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-09","5.37","0.00",,,"76","59","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-10","4.92","0.00",,,"79","61","16.1","19.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-11","6.49","0.00",,,"81","63","12.1","19.9","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-12","6.49","0.00",,,"71","63","14.1","17.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-13","6.49","0.00",,,"68","61","16.1","21.0","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-14","5.14","0.00",,,"69","62","14.1","21.0","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-15","5.37","0.00",,,"66","63","13.0","19.9","    1",,,,"    1","    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-16","4.92","0.00",,,"65","62","12.1","17.9","    1",,,"    1","    1","    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-17","4.47","0.05",,,"64","60","13.0","15.0","    1",,,"    1",,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-18","3.80","0.00",,,"67","62","12.1","16.1",,,,,"    1","    1",,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-19","6.49","0.12",,,"69","62","25.1","32.0",,,"    1","    1",,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-20","7.16","0.10",,,"66","61","15.0","21.0","    1",,,"    1","    1","    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-21","10.51","0.00",,,"66","62","17.9","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-22","8.50","0.00",,,"67","61","16.1","21.9",,,,,,,,,"    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-23","6.93","0.01",,,"68","60","14.1","17.9","    1",,,"    1",,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-24","5.14","0.10",,,"68","58","15.0","19.9","    1",,,"    1",,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-25","10.07","0.08",,,"75","62","21.0","28.0","    1",,,"    1",,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-26","8.28","0.00",,,"70","57","19.9","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-27","5.59","0.00",,,"84","55","14.1","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-28","6.49","0.00",,,"83","60","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-29","4.47","0.00",,,"78","57","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-30","8.28","0.36",,,"66","58","17.9",,"    1",,,"    1",,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-10-31","5.14","0.00",,,"66","54","13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-01","3.36","0.00",,,"77","56","14.1","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-02","4.92","0.00",,,"89","59","13.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-03","5.14","0.00",,,"98","65","17.9","21.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-04","4.92","0.00",,,"96","69","15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-05","4.92","0.00",,,"87","65","13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-06","8.05","0.00",,,"70","62","17.9","21.9","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-07","6.49","0.00",,,"67","58","15.0","17.9","    1",,,"    1",,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-08","11.18","0.31",,,"69","57","21.9","30.0","    1",,,"    1",,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-09","6.49","0.00",,,"67","49","15.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-10","6.49","0.00",,,"64","50","17.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-11","5.14","0.00",,,"77","50","21.0","25.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-12","4.03","0.00",,,"75","48","13.0","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-13","4.70","0.00",,,"78","54","15.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-14","4.25","0.00",,,"78","52","13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-15","4.92","0.00",,,"75","54","12.1","15.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-16","4.03","0.00",,,"66","51","12.1","14.1","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-17","4.92","0.00",,,"65","56","13.0","16.1","    1",,,,"    1","    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-18","6.93","0.00",,,"64","55","16.1","17.9","    1","    1",,,"    1","    1","    1","    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-19","3.80","0.00",,,"62","58","14.1","19.9",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-20","9.17","0.03",,,"63","54","19.9","23.9","    1",,,"    1",,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-21","13.87","0.16",,,"61","51","31.1","34.9","    1",,,"    1",,"    1",,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-22","6.04","0.00",,,"60","45","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-23","10.96","0.04",,,"60","47","23.9","28.0","    1",,,"    1",,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-24","8.05","0.00",,,"60","49","25.9","30.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-25","4.70","0.00",,,"62","42","12.1","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-26","6.26","0.00",,,"68","45","15.0","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2010-11-27","8.05","0.05",,,"61","42","28.0","32.0","    1",,,"    1",,,,"    1",,"    1",
