"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT11","WT13","WT14","WT16"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-13","12.30","0.00",,,"82","56","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-14","14.32","0.00",,,"67","54","25.9","38.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-15","17.00","0.00",,,"62","52","25.9","34.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-16","12.75","0.00",,,"71","50","28.0","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-17","12.97","0.00",,,"70","52","29.1","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-18","17.67","0.00",,,"62","53","34.9","45.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-19","21.03","0.00",,,"63","54","31.1","40.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-20","13.42","0.00",,,"68","52","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-21","12.30","0.00",,,"71","53","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-22","13.65","0.00",,,"67","53","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-23","13.42","0.00",,,"65","53","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-24","13.20","0.00",,,"60","53","23.9","32.0","    1",,,,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-25","11.86","0.00",,,"67","55","25.1","31.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-26","11.63","0.00",,,"67","55","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-27","10.74","0.00",,,"81","53","25.1","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-28","10.29","0.00",,,"76","58","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-29","13.87","0.00",,,"71","57","36.0","40.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-30","17.00","0.00",,,"66","55","38.0","44.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-01","19.01","0.00",,,"66","53","38.9","48.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-02","14.32","0.00",,,"69","54","23.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-03","10.51","0.00",,,"79","54","23.9","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-04","10.96","0.00",,,"79","55","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-05","6.04","0.00",,,"72","55","13.0","14.1",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-06","5.14","0.00",,,"72","57","14.1","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-07","8.05","0.00",,,"73","56","17.9","21.9",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-08","14.09","0.00",,,"66","56","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-09","13.65","0.00",,,"67","55","25.9","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-10","11.63","0.00",,,"69","55","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-11","11.18","0.00",,,"70","58","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-12","6.49","0.00",,,"76","58","17.9","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-13","11.86","0.00",,,"72","59","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-14","11.41","0.00",,,"74","59","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-15","14.76","0.00",,,"74","59","30.0","34.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-16","15.43","0.00",,,"70","57","28.0","31.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-17","14.32","0.00",,,"70","56","28.0","34.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-18","14.09","0.00",,,"68","56","25.9","32.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-19","14.32","0.00",,,"65","56","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-20","12.53","0.00",,,"69","55","19.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-21","11.63","0.00",,,"65","53","25.1","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-22","9.62","0.00",,,"70","55","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-23","11.63","0.00",,,"68","56","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-24","14.76","0.00",,,"68","56","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-25","13.87","0.00",,,"68","55","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-26","6.93","0.00",,,"72","56","17.0","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-27","9.84","0.00",,,"71","57","21.0","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-28","11.41","0.00",,,"69","57","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-29","13.65","0.00",,,"67","54","25.1","30.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-30","12.30","0.00",,,"65","55","28.0","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-31","10.29","0.00",,,"68","56","21.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-01","10.29","0.00",,,"69","54","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-02","13.42","0.00",,,"67","53","28.0","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-03","12.30","0.00",,,"68","55","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-04","14.32","0.00",,,"66","54","25.9","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-05","12.08","0.00",,,"69","54","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-06","10.96","0.00",,,"70","54","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-07","8.50","0.00",,,"71","55","21.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-08","9.62","0.00",,,"70","56","23.0","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-09","10.51","0.00",,,"69","55","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-10","7.61","0.00",,,"72","55","21.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-11","11.41","0.00",,,"63","56","21.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-12","10.96","0.00",,,"69","54","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-13","10.51","0.00",,,"68","54","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-14","13.42","0.00",,,"67","56","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-15","14.76","0.00",,,"66","56","29.1","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-16","15.88","0.00",,,"66","54","25.9","31.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-17","13.87","0.00",,,"70","56","25.1","30.0",,,,,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-18","13.42","0.00",,,"70","56","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-19","11.18","0.00",,,"72","55","28.0","31.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-20","10.74","0.00",,,"70","55","25.1","29.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-21","13.20","0.00",,,"65","56","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-22","11.86","0.00",,,"74","56","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-23","6.71","0.00",,,"92","57","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-24","5.59","0.00",,,"99","64","21.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-25","9.17","0.00",,,"85","62","17.9","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-26","11.41","0.00",,,"69","57","28.0","32.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-27","16.11","0.00",,,"68","57","34.9","42.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-28","19.24","0.00",,,"67","56","38.0","44.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-29","12.75","0.00",,,"70","55","29.1","34.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-30","14.32","0.00",,,"69","55","29.1","34.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-08-31","8.72","0.00",,,"79","57","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-01","5.37","0.00",,,"92","58","19.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-02","9.17","0.00",,,"87","59","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-03","13.42","0.00",,,"74","57","29.1","33.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-04","11.63","0.00",,,"67","56","25.1","30.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-05","11.41","0.00",,,"77","56","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-06","8.50","0.00",,,"91","57","23.0","25.9",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-07","13.42","0.00",,,"70","58","32.0","38.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-08","14.99","0.00",,,"68","59","28.0","34.9","    1",,,,"    1","    1","    1",,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-09","11.18","0.00",,,"74","58","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-10","8.05","0.00",,,"81","56","23.9","28.0",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-11","9.40","0.00",,,"84","57","21.0","23.9",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-12","11.41","0.00",,,"69","56","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-13","7.38","0.00",,,"69","57","17.0","19.9",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-14","11.18","0.00",,,"69","56","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-15","11.18","0.00",,,"69","57","25.9","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-16","11.41","0.00",,,"76","60","23.0","28.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-17","11.41","0.00",,,"74","64","21.9","25.1",,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-18","6.71","0.01",,,"77","64","17.9","21.9","    1",,,,,"    1","    1",,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-19","8.95","0.00",,,"74","63","17.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-20","11.63","0.00",,,"76","60","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-21","19.01","0.00",,,"69","61","28.0","36.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-22","16.33","0.00",,,"69","60","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-23","8.50","0.00",,,"77","57","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-24","6.04","0.00",,,"88","59","21.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-25","8.72","0.00",,,"90","59","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-26","8.50","0.00",,,"87","58","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-27","5.82","0.00",,,"96","60","19.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-28","6.49","0.00",,,"95","67","17.0","21.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-29","9.17","0.00",,,"85","60","19.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-09-30","13.87","0.00",,,"71","58","25.9","31.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-01","13.20","0.00",,,"69","60","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-02","12.97","0.00",,,"70","59","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-03","13.65","0.00",,,"71","59","28.0","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-04","17.90","0.00",,,"69","60","31.1","38.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-05","6.26","0.00",,,"75","57","17.9","21.9",,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-06","6.49","0.00",,,"76","61","19.9","21.9",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-07","7.16","0.00",,,"72","58","16.1","19.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-08","8.72","0.00",,,"76","57","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-09","9.62","0.00",,,"79","57","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-10","10.96","0.00",,,"76","60","28.0","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-11","4.25","0.00",,,"88","60","17.9","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-12","5.37","0.00",,,"94","66","17.0","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-13","5.82","0.00",,,"92","66","21.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-14","6.71","0.00",,,"86","64","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-15","9.62","0.00",,,"76","59","23.0","25.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-16","13.65","0.00",,,"65","57","25.1","29.1",,,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-17","8.95","0.05",,,"60","58","17.9","23.0",,,,,"    1",,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-18","8.05","0.00",,,"67","54","17.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-19","8.28","0.00",,,"73","54","19.9","23.0",,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-20","8.05","0.00",,,"68","54","21.0","23.0",,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-21","6.49","0.01",,,"71","62","16.1","17.9",,,,,"    1",,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-22","4.47","0.00",,,"66","57","13.0","15.0",,,,,"    1","    1","    1",,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-23","8.95","0.27",,,"68","55","23.0","31.1",,,,,"    1",,"    1",,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-24","14.76","0.37",,,"70","62","28.0","36.9",,,,,"    1","    1","    1",,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-25","11.63","0.00",,,"68","58","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-26","9.40","0.00",,,"68","55","21.0","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-27","3.58","0.00",,,"66","52","13.0","15.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-28","5.14","0.00",,,"73","51","25.9","34.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-29","4.70","0.08",,,"63","55","16.1","21.0",,,,,"    1",,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-30","6.71","0.06",,,"63","52","16.1","19.9","    1",,,,"    1",,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-10-31","5.82","0.00",,,"66","51","15.0","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-01","6.71","0.00",,,"72","51","19.9","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-02","2.91","0.00",,,"73","53","14.1","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-03","0.45","0.00",,,"75","55","4.9",,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-04","2.91","0.00",,,"77","58","30.0","32.0",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-05","10.29","0.00",,,"66","54","21.9","40.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-06","6.71","0.00",,,"68","54","21.0","28.0",,,,,,,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-07","12.30","0.39",,,"61","53","25.9","31.1","    1",,,,"    1",,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-08","13.42","0.00",,,"60","50","23.0","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-09","7.38","0.00",,,"61","46","17.9","32.0","    1",,,,"    1",,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-10","10.51","0.02",,,"61","52","21.9","25.1","    1",,,,"    1",,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-11","6.71","0.00",,,"66","49","13.0",,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-12","4.70","0.00",,,"66","45","19.9","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-13","3.80","0.00",,,"71","47","14.1","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-14","4.03","0.00",,,"77","52","21.9","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-15","3.58","0.00",,,"78","58","8.1",,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-16","6.04","0.00",,,"69","53","21.0","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-17","6.93","0.00",,,"66","47","36.0","38.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-18","9.17","0.00",,,"59","46","19.0","25.1","    1",,,,,,,,"    1","    1",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-19","6.49","0.39",,,"56","46","16.1","23.0","    1",,,,"    1",,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-20","11.86","0.72",,,"55","45","36.0","47.0","    1",,"    1",,"    1",,,,"    1",,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-21","13.65","0.20",,,"55","44","32.0","38.9",,,,,"    1",,"    1",,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-22","7.38","0.01",,,"57","48","15.0","19.9",,,,,"    1",,,,,,,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-23","14.99","0.24",,,"54","43","36.9","45.0","    1",,,,"    1",,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-24","7.61","0.00",,,"50","38","19.9","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-25","4.92","0.00",,,"52","37","12.1","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-26","2.91","0.00",,,"53","37","10.1","13.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-27","11.86","0.44",,,"54","47","25.1","31.1","    1",,,,"    1",,,,,"    1",,"    1"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-28","6.49","0.00",,,"53","42","21.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-29","3.80","0.00",,,"54","38","13.0",,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-11-30","1.34","0.00",,,"52","39","6.9","8.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-12-01","1.57","0.00",,,"54","39","8.9","19.9",,,,,,,"    1",,,,,
