timestamp,time,f_scale,location,county,state,latitude,longitude,comments
2016-02-02 23:36:00+00:00,2336,UNK,1 NW ASHCRAFT CORNER,FAYETTE,AL,33.54,-87.92,TORNADO TOUCHED DOWN ALONG ASHCRAFT CORNER CUTOFF AND TRACKED NORTHEAST PARALELLING PORTIONS OF AL HWY 159 AND OWENS RD BEFORE LIFTING ALONG CR 4. DAMAGE CONSISTED MOST (BMX)
2017-08-31 21:24:00+00:00,2124,UNK,4 NNW BEVILL STATE COLL,FAYETTE,AL,33.78,-87.84,STORM SPOTTER REPORTS POSSIBLE TORNADO WITH FLYING DEBRIS ALONG EL BETHEL ROAD. TIME APPROXIMATE. (BMX)
2016-11-30 02:04:00+00:00,0204,UNK,3 SW FOWLER'S CROSSROAD,FAYETTE,AL,33.77,-87.7,AN EF0 TOR WITH PEAK WINDS OF 65 MPH TOUCHED DOWN BRIEFLY SW OF FOWLERS CROSSROADS. PATH LENGTH OF 0.3 MI. PATH WIDTH OF 50 YDS. THE DURATION OF THE TORNADO EVENT WAS 1 (BMX)
2016-04-01 01:09:00+00:00,0109,UNK,2 NNE BOLEY SPRINGS,FAYETTE,AL,33.66,-87.5,TORNADO END POINT. ESTIMATED PEAK WIND 70 MPH. PATH LENGTH 1.88 MILES. MAXIMUM PATH WIDTH 400 YARDS. (BMX)
2016-04-01 00:35:00+00:00,0035,UNK,3 SW ELDRIDGE,FAYETTE,AL,33.89,-87.65,TORNADO END POINT. ESTIMATED PEAK WIND 88 MPH. PATH LENGTH 3.7 MILES. MAXIMUM PATH WIDTH 425 YARDS. (BMX)
2016-04-01 00:13:00+00:00,0013,UNK,4 ENE BLUFF,FAYETTE,AL,33.83,-87.84,TORNADO END POINT. ESTIMATED PEAK WIND 105 MPH. PATH LENGTH 3.75 MILES. MAXIMUM PATH WIDTH 630 YARDS. (BMX)
2016-04-01 01:04:00+00:00,0104,UNK,1 WNW BOLEY SPRINGS,FAYETTE,AL,33.65,-87.53,A SHORT-LIVED TORNADO TOUCHED DOWN NEAR CR 46 AT THE TOWN OF BOLEY SPRINGS. THE WEAK TORNADO TRACKED NORTHEAST AND DISSIPATED NEAR COUNTY ROAD 83. THE TORNADO UPROOTED (BMX)
2017-08-31 21:12:00+00:00,2112,UNK,3 W FAYETTE,FAYETTE,AL,33.69,-87.88,POSSIBLE TORNADO REPORTED NEAR INTERSECTION OF ALABAMA HIGHWAY 96 AND COUNTY ROAD 21. AMATEUR RADIO OPERATOR REPORTS REPEATER OUTAGE DUE TO POSSIBLE TORNADO. TIME ESTIM (BMX)
2016-04-01 00:03:00+00:00,0003,UNK,4 SSE BLUFF,FAYETTE,AL,33.78,-87.87,A TORNADO TOUCHED DOWN NEAR THE INTERSECTION OF CR 51 AND TURNER ROAD. IT TRACKED NE ALONG CR 51 SNAPPING AND UPROTTING NUMEROUS TREES AND ALSO DAMAGING SEVERAL WOOD FR (BMX)
2016-02-24 04:33:00+00:00,0433,UNK,3 NW DOTHAN,HOUSTON,AL,31.26,-85.43,NUMEROUS REPORTS OF DAMAGE ON THE NORTHWEST SIDE OF DOTHAN INCLUDING MANY TREES DAMAGED AND STRUCTURAL DAMAGE AS WELL. IN THE VICINITY OF THE WALMART. THERE WAS A DEBRI (TAE)
2017-01-03 01:40:00+00:00,0140,UNK,REHOBETH,HOUSTON,AL,31.13,-85.44,*** 4 FATAL *** SIGNIFICANT DAMAGE IN THE REHOBETH AREA. GOVERNOR TWEETED 4 FATALITIES (TAE)
2016-02-24 04:15:00+00:00,0415,UNK,NW BAILEY CROSSROAD,HOUSTON,AL,31.19,-85.61,THIS WAS A WEAK TORNADO JUST NORTH OF THE HOUSTON-GENEVA COUNTY BORDER. IT REMOVED METAL ROOFING FROM SEVERAL BARNS AND PORCHES. MULTIPLE TREES WERE BLOWN DOWN. PATH LE (TAE)
2016-02-24 04:24:00+00:00,0424,UNK,4 SSE PINCKARD,HOUSTON,AL,31.25,-85.53,THIS TORNADO...RATED EF1...INITIALLY DEVELOPED IN HOUSTON COUNTY...BRIEFLY CROSSED INTO DALE COUNTY...BEFORE CROSSING BACK INTO HOUSTON COUNTY AND CAUSING DAMAGE IN THE (TAE)
2016-02-24 04:38:00+00:00,0438,UNK,KINSEY,HOUSTON,AL,31.3,-85.34,KINSEY FIRE DEPARTMENT CALLED OUT FOR DAMAGE...RELAYED BY THE MEDIA. THERE WAS ALSO A DEBRIS SIGNATURE ON EOX RADAR AT THE TIME. (TAE)
2017-01-03 01:46:00+00:00,0146,UNK,3 SSE DOTHAN,HOUSTON,AL,31.18,-85.37,TORNADO TOUCHED DOWN ALONG E. COTTONWOOD ROAD SE OF DOTHAN AL. THE TORNADO TRAVELED EAST FOR APPROXIMATELY 2.6 MILES ALONG MCCALLISTER ROAD BEFORE LIFTING NEAR ROSEWOOD (TAE)
2016-11-30 06:03:00+00:00,0603,UNK,ROSALIE,JACKSON,AL,34.7,-85.77,NUMBEROUS CHICKEN HOUSES LEVELED TO THE GROUND. GAS STATION HEAVILY DAMAGED. (HUN)
2016-11-30 06:00:00+00:00,0600,UNK,5 NNW HENAGAR,JACKSON,AL,34.7,-85.76,*** 2 FATAL *** TWO COMFIRMED FATALITIES ALONG COUNTY ROAD 659 AND HIGHWAY 71 IN ROSALIE. MACKLIN BAPTIST CHURCH AND ROSALIE PLAZA HAVE ALSO BEEN COMPLETELY DESTROYED. (HUN)
2017-04-22 22:40:00+00:00,2240,UNK,3 SW SKYLINE,JACKSON,AL,34.79,-86.15,EF-0 WITH MAXIMUM WIND SPEED OF 85 MPH... PATH LENGTH OF 2.19 MILES... AND MAXIMUM PATH WIDTH OF 200 YARDS. (HUN)
2017-10-07 23:55:00+00:00,2355,UNK,3 SSW HAYNEVILLE,LOWNDES,AL,32.14,-86.59,BEGAN NEAR A CHICKEN FARM ALONG CR-33 AND MOVED NORTHWEST CROSSING ALABAMA HIGHWAY 21 WHERE TRESS WERE SNAPPED AND UPROOTED. THE TORNADO CONTINUED NORTHWEST CROSSING FO (BMX)
2017-10-08 00:31:00+00:00,0031,UNK,2 S AUTAUGAVILLE,LOWNDES,AL,32.4,-86.65,BEGAN JUST NORTH OF THE ALABAMA RIVER IN PRIVATE FARMLAND AND MOVED NORTHWEST ACROSS CR-19 WHERE IT UPROOTED TREES AND SNAPPED A FEW TREE TRUNKS. THE TORNADO CONTINUED (BMX)
2016-11-30 03:30:00+00:00,0330,UNK,1 NNW BROWNSBORO,MADISON,AL,34.76,-86.46,SEVERAL HOMES DAMAGED NORTH OF CENTRAL ELEMENTARY SCHOOL ALONG RYLAND PIKE. RELAYED VIA HAM RADIO OPERATORS. (HUN)
2015-07-14 23:18:00+00:00,2318,UNK,2 NNW TRIANA,MADISON,AL,34.61,-86.75,EF-0 TORNADO WITH PEAK WIND SPEEDS OF 85 MPH. PATH LENGTH OF 0.91 MILES AND PATH WIDTH OF UP TO 75 YARDS. (HUN)
2016-11-30 03:40:00+00:00,0340,UNK,4 ENE MOORES MILL,MADISON,AL,34.87,-86.46,TORNADO SPOTTED ON THE GROUND FROM BUCKHORN HIGH SCHOOL LOOKING NORTHEAST. RELAYED BY HAM RADIO OPERATORS. (HUN)
2016-11-30 11:10:00+00:00,1110,UNK,5 WSW FAUNSDALE,MARENGO,AL,32.42,-87.67,AN EF1 TOR WITH PEAK WINDS OF 90MPH TOUCHED DOWN WSW OF FAUNSDALE AND MOVED ACROSS FAR SE HALE CO. PATH LENGTH OF 13 MI. PATH WIDTH OF 250 YDS. THE DURATION OF THE TORN (BMX)
2017-01-21 11:55:00+00:00,1155,UNK,3 N DIXONS MILL,MARENGO,AL,32.1,-87.78,EF1 TORNADO WITH 90 MPH WINDS DOWNED TREES AND DAMAGED OUTBUILDINGS NEAR US HIGHWAY 43. (BMX)
2017-01-21 11:29:00+00:00,1129,UNK,5 WSW PUTNAM,MARENGO,AL,32.0,-88.11,A TORNADO CONTINUED FROM CHOCTAW COUNTY INTO SOUTHEASTERN MARENGO COUNTY. THE TORNADO CROSSED THE RIVER AND ENDED NEAR PUTNAM. THE DAMAGE WAS CONSISTENT WITH EF1 WIND D (BMX)
2017-08-31 20:40:00+00:00,2040,UNK,1 W REFORM,PICKENS,AL,33.38,-88.03,*** 6 INJ *** NWS METEOROLOGISTS SURVEYED DAMAGE IN NORTHERN PICKENS COUNTY AND FOUND THAT THE DAMAGE WAS CONSISTENT WITH AN EF2 TORNADO... WITH MAXIMUM SUSTAINED WINDS (BMX)
2016-11-30 01:15:00+00:00,0115,UNK,5 NE ETHELSVILLE,PICKENS,AL,33.46,-88.15,AN EF1 WITH PEAK WINDS OF 95 MPH TOUCHED DOWN NE OF ETHELSVILLE. PATH WIDTH OF 600 YDS AND PATH LENGTH OF 5.3 MILES. THE DURATION OF THE TORNADO EVENT WAS 10 MINUTES. (BMX)
2016-02-02 23:51:00+00:00,2351,UNK,3 N MCMULLEN,PICKENS,AL,33.19,-88.18,LARGE TORNADO SPOTTED IN MCMULLEN... AL AND ALICEVILLE... AL SEVERAL HOMES WERE DAMAGED WITH MINOR INJURIES ON MLK ROAD. TREES AND POWER LINES DOWN ARE ALSO REPORTED ALONG (B
2016-02-02 22:31:00+00:00,2231,UNK,5 NW PANOLA,PICKENS,AL,33.0,-88.34,*** 1 INJ *** A LARGE TORNADO MOVED THROUGH PICKENS COUNTY WITH DAMAGE IN MCMULLEN AND NEAR ALICEVILLE. SEVERAL HOMES WERE DAMAGED AND THE FEDERAL PRISON WAS DAMAGED. O (BMX)
2016-02-03 05:07:00+00:00,0507,UNK,6 E ETHELSVILLE,PICKENS,AL,33.42,-88.12,TORNADO CAUSED MINOR TREE DAMAGE ALONG PRICE RD JUST BEFORE IT LIFTED. (BMX)
2016-02-23 22:20:00+00:00,2220,UNK,1 ESE REFORM,PICKENS,AL,33.37,-88.0,POSSIBLE ROOF DAMAGE. RADAR TDS SIGNATURE AT 425 PM CDT. TIME ESTIMATED BY RADAR. (BMX)
2016-02-02 22:51:00+00:00,2251,UNK,3 N MCMULLEN,PICKENS,AL,33.19,-88.18,LARGE TORNADO SPOTTED IN MCMULLEN AND ALICEVILLE. SEVERAL HOMES WERE DAMAGED WITH MINOR INJURIES ON MLK ROAD. TREES AND POWER LINES DOWN ARE ALSO REPORTED ALONG WITH SM (BMX)
2016-02-02 23:14:00+00:00,2314,UNK,3 N MCMULLEN,PICKENS,AL,33.19,-88.18,LARGE TORNADO SPOTTED IN MCMULLEN... AL AND ALICEVILLE... AL SEVERAL HOMES WERE DAMAGED WITH MINOR INJURIES ON MLK ROAD. TREES AND POWER LINES DOWN ARE ALSO REPORTED ALONG (B
2016-03-31 23:32:00+00:00,2332,UNK,5 NW ETHELSVILLE,PICKENS,AL,33.46,-88.28,TORNADO START POINT. THE TORNADO STARTED IN MISSISSIPPI AND CROSSED THE STATE LINE INTO PICKENS COUNTY ALABAMA ABOUT 2.3 MILES SOUTH OF HIGHWAY 82. THE TORNADO TRACKED (BMX)
2017-08-31 20:51:00+00:00,2051,UNK,5 WSW ASHCRAFT CORNER,PICKENS,AL,33.49,-87.98,MULTIPLE TREES BLOCKING THE ROAD AND POSSIBLE ENTRAPMENT. REPORT RELAYED VIA SOCIAL MEDIA. TIME APPROXIMATE. (BMX)
2016-03-31 23:43:00+00:00,2343,UNK,4 NNE ETHELSVILLE,PICKENS,AL,33.47,-88.19,TORNADO START POINT. THE TORNADO TOUCHED DOWN NEAR COUNTY ROAD 75 JUST SOUTH OF HIGHWAY 34. NUMEROUS TREES WERE SNAPPED AND UPROOTED ALONG COUNTY ROAD 75 AND SOME MINOR (BMX)
2016-03-31 23:48:00+00:00,2348,UNK,4 SW SHAW,PICKENS,AL,33.47,-88.15,TORNADO END POINT. THE TORNADO CONTINUED EASTWARD ALONG HIGHWAY 34 AND PRODUCED LOSS OF SHINGLES TO A HOME AND DESTROYED SEVERAL OUTBUILDINGS. THE TORNADO CROSSED SHOCK (BMX)
2016-03-31 23:37:00+00:00,2337,UNK,6 NNW ETHELSVILLE,PICKENS,AL,33.48,-88.26,TORNADO END POINT. ESTIMATED PEAK WIND 100 MPH. PATH LENGTH 2.08 MILES. MAXIMUM PATH WIDTH 500 YARDS. (BMX)
2016-02-03 05:02:00+00:00,0502,UNK,3 ESE ETHELSVILLE,PICKENS,AL,33.4,-88.16,TORNADO TOUCHED DOWN BETWEEN KEASLER RD AND HERITAGE RD. IT MOVED NORTHEAST CAUSING ONLY TREE DAMAGE AS IT CROSSED CR 30...US HWY 82 AND PRICE RD. THE TORNADO LIFTED BE (BMX)
2015-04-19 13:43:00+00:00,1343,UNK,7 N HAWKINSVILLE,RUSSELL,AL,32.13,-85.23,THE TORNADO TOUCHED DOWN IN A VERY RURAL PORTION OF SOUTHWEST RUSSELL COUNTY...NEAR THE BARBOUR COUNTY LINE ALONG PERRYS WELL ROAD. THE TORNADO TRAVELED NORTHEAST APPRO (BMX)
2016-02-16 01:00:00+00:00,0100,UNK,5 W PARKMANVILLE,RUSSELL,AL,32.4,-85.25,A WEAK EF0 TORNADO WAS CONFIRMED IN RUSSELL COUNTY NEAR THE COMMUNITY OF CRAWFORD. NUMEROUS TREES WERE SNAPPED OR UPROOTED WITH THE HEAVIEST DAMAGE NOTED ALONG BROWN RO (BMX)
2016-02-16 00:57:00+00:00,0057,UNK,4 NNE UCHEE,RUSSELL,AL,32.4,-85.35,AN EF1 TORNADO WAS CONFIRMED ACROSS NORTHWEST RUSSELL COUNTY NEAR THE COMMUNITY OF HUGULEY. NUMEROUS TREES WERE UPROOTED OR SNAPPED WITH THE MOST CONCENTRATED DAMAGE AL (BMX)
2016-04-07 04:57:00+00:00,0457,UNK,4 SW CRAWFORD,RUSSELL,AL,32.42,-85.24,A 7.49 MILE LONG 200 YARD WIDE TOR WITH WINDS OF 90 MPH TOUCHED DOWN ON STILLWELL RD AND CAUSED SIGNIFICANT TREE DAMAGE ALONG RICHARDSON RD. ROOF DAMAGE OCCURRED ALONG (BMX)
2015-04-19 14:17:00+00:00,1417,UNK,3 SSE FORT MITCHELL ACT,RUSSELL,AL,32.27,-85.0,THE TORNADO TOUCHED DOWN SOUTH OF COUNTY ROAD 18 JUST WEST OF HIGHWSY 165. THE TORNADO TRACKED NORTHEAST AND CROSSED HIGHWAY 165...AND CAUSED STRUCTURAL DAMAGE TO SEVER (BMX)
2016-04-07 05:25:00+00:00,0525,UNK,5 NNE HAWKINSVILLE,RUSSELL,AL,32.1,-85.2,BRIEF TOR WITH WINDS OF 70MPH TOUCHED DOWN ALONG BARBOUR CREEK RD SNAPPING AND UPROOTING NUMEROUS TREES. (BMX)
2015-08-07 01:40:00+00:00,0140,UNK,4 ESE RUSSELL COUNTY SP,RUSSELL,AL,32.31,-85.08,NWS METEOROLOGISTS CONFIRMED THAT A WEAK TORNADO TOUCHED DOWN JUST NORTH OF THE AVALON CHURCH ON TARVER RD NEAR SEALE AND TRACKED NORTHEASTWARD THROUGH THE AVALON COMMU (BMX)
2016-11-30 02:54:00+00:00,0254,UNK,1 ESE ARLEY,WINSTON,AL,34.08,-87.19,AN EF1 TORNADO WITH PEAK WINDS OF 105MPH TOUCHED DOWN ESE OF ARLEY. PATH WIDTH OF 300 YDS AND PATH WIDE OF 4.5 MILES . THE DURATION OF THE TORNADO EVENT WAS 6 MINUTES. (BMX)
2016-11-30 02:06:00+00:00,0206,UNK,2 S ASHRIDGE,WINSTON,AL,34.19,-87.47,AN EF2 TOR WITH PEAK WINDS OF 125MPH TOUCHED DOWN S OF ASHRIDGE. PATH LENGTH OF 3.2 MI. PATH WIDTH OF 300YDS. THE DURATION OF THE TORNADO EVENT WAS 6 MINUTES. (BMX)
2016-11-30 02:04:00+00:00,0204,UNK,2 S PEBBLE,WINSTON,AL,34.25,-87.54,AN EF1 TORNADO TOUCHED DOWN E OF HALEYVILLE WITH PEAK WINDS OF 100-105MPH. PATH WIDTH OF 100 YDS... PATH LENGTH OF 0.4 MILES. THE DURATION OF THE TORNADO EVENT WAS 2 MI (BMX)
2016-11-30 04:20:00+00:00,0420,UNK,2 NNW HELICON,WINSTON,AL,34.16,-87.16,AN EF1 TOR WITH PEAK WINDS OF 110MPH TOUCHED DOWN NNE OF ARLEY. PATH LENGTH OF 3.0 MI. PATH WIDTH OF 100YDS. THE DURATION OF THE TORNADO EVENT WAS 5 MINUTES. (BMX)
2017-04-06 01:39:00+00:00,0139,UNK,PENTON,CHAMBERS,AL,33.01,-85.47,SEVERAL TREES WERE UPROOTED ALONG THE PATH. ONE BARN SUFFERED MINOR DAMAGE... ONE BARN SUFFERED MAJOR DAMAGE AND ONE SMALL FIRE STATION HAD MAJOR DAMAGE. (BMX)
2015-04-19 13:38:00+00:00,1338,UNK,1 WNW LEESBURG,CHEROKEE,AL,34.18,-85.78,THE TORNADO TOUCHED DOWN ALONG KEENER DR JUST NORTHWEST OF THE CITY OF LEESBURG. MULTIPLE TREES WERE SNAPPED OR UPROOTED...AND UNFORTUNATELY ONE TREE FELL ONTO A RESIDE (BMX)
2017-04-05 21:40:00+00:00,2140,UNK,3 SSE TRICKEM,CLEBURNE,AL,33.52,-85.41,MINOR TREE DAMAGE... DAMAGE TO A CHICKEN HOUSE ROOF. TORNADO CAUGHT ON VIDEO. (BMX)
2015-01-04 09:18:00+00:00,0918,UNK,5 WNW BRANTLEY,CRENSHAW,AL,31.61,-86.34,PUBLIC REPORT OF CHICKEN HOUSES DESTROYED AND HOMES DAMAGED ON CAMERON CHAPEL RD. CRENSHAW COUNTY 911 REPORTS TREES ON HOMES IN SPRING HILL AREA. EXTENT OF DAMAGE UNKNO (MOB)
2015-01-04 09:32:00+00:00,0932,UNK,3 E LUVERNE,CRENSHAW,AL,31.72,-86.21,REPORTS OF HOMES DAMAGED NEAR GIN CREEK RD AND GLENWOOD. EXTENT OF DAMAGE UNKNOWN. TREES DOWN AS WELL. (MOB)
2016-02-15 22:05:00+00:00,2205,UNK,4 SW BREWTON,ESCAMBIA,AL,31.08,-87.12,BROADCAST MEDIA RELAYED A PUBLIC REPORT OF A TORNADO ALONG FOSHEE RD NEAR BREWTON. (MOB)
2016-02-15 21:51:00+00:00,2151,UNK,3 NE CENTURY,ESCAMBIA,AL,31.0,-87.23,STRUCTURAL AND TREE DAMAGE REPORTED ALONG FANNIE RD EAST OF FLOMATON. REPORTED BY ESCAMBIA COUNTY EMA. (MOB)
2016-11-30 01:05:00+00:00,0105,UNK,5 NNW BELGREEN,FRANKLIN,AL,34.54,-87.9,*** 3 INJ *** AN EF-2 TORNADO WITH PEAK WINDS OF 115 MPH...MAXIMUM PATH WIDTH OF 100 YARDS...AND A PATH LENGTH OF 11 MILES. (HUN)
2017-04-22 20:45:00+00:00,2045,UNK,7 NE RED BAY,FRANKLIN,AL,34.5,-88.04,DEBRIS REPORTED FALLING AT INTERSECTION 247 AND 23. DAMAGE REPORTED AT THE SHILOH BAPTIST CHURCH. DEBRIS SIGNATURE ON RADAR. RELAYED BY MEDIA AND EMA. (HUN)
2017-04-22 20:31:00+00:00,2031,UNK,5 N RED BAY,FRANKLIN,AL,34.52,-88.14,EF-0 WITH MAXIMUM WIND SPEED OF 75 MPH... PATH LENGTH OF 5.6 MILES... AND MAXIMUM PATH WIDTH OF 720 YARDS. (HUN)
2015-07-14 23:14:00+00:00,2314,UNK,1 WNW TOWN CREEK,LAWRENCE,AL,34.69,-87.43,AN EF-1 TORNADO WITH 100 MPH MAXIMUM WINDS...A PATH LENGTH OF 11.4 MILES AND A PATH WIDTH OF 250 YARDS DEVELOPED ALONG COUNTY ROAD 273 ABOUT A MILE WEST OF TOWN CREEK A (HUN)
2017-11-18 23:18:00+00:00,2318,UNK,5 SW TOWN CREEK,LAWRENCE,AL,34.61,-87.46,EF-1 TORNADO WITH PEAK WIND OF 110 MPH... PATH LENGTH OF 4.3 MILES AND PATH WIDTH OF 300 YARDS. (HUN)
2017-12-20 16:40:00+00:00,1640,UNK,2 SW CRYSTAL LAKE,RANDOLPH,AL,33.17,-85.43,A BRIEF... BOTTOM-OF-THE-BARREL EF-0 TORNADO MOVED ALONG AN EASTWARD TRACK JUST NORTH OF COUNTY ROAD 22 IN SOUTHERN RANDOLPH COUNTY... RESULTING IN ROOFING DAMAGE TO A (BMX)
2016-02-15 22:57:00+00:00,2257,UNK,2 NW RED LEVEL,COVINGTON,AL,31.43,-86.64,*** 1 INJ *** COVINGTON COUNTY EMA REPORTED A MOBILE HOME DESTROYED WITH 1 INJURY. (MOB)
2017-06-22 00:10:00+00:00,0010,UNK,2 NW ONYCHA,COVINGTON,AL,31.23,-86.31,LAW ENFORCEMENT AND PUBLIC REPORTED A TORNADO NORTH OF ONYCHA MOVING NORTH (MOB)
2017-02-07 21:23:00+00:00,2123,UNK,1 ENE ANDALUSIA,COVINGTON,AL,31.31,-86.46,A TORNADO MOVED ACROSS A HALF MILE AREA ON THE EAST SIDE OF ANDALUSIA WHICH AFFECTED TWO RESIDENTIAL AREAS AND A CAMPGROUND. THE TORNADO CAUSED SHINGLE DAMAGE TO SEVERA (MOB)
2016-03-01 23:43:00+00:00,2343,UNK,3 SSW BESSEMER,JEFFERSON,AL,33.33,-86.98,REPORT OF A HOME LEVELED. TIME ESTIMATED BY RADAR. (BMX)
2016-03-01 23:12:00+00:00,2312,UNK,4 NW FAIRFIELD,JEFFERSON,AL,33.52,-86.96,TREE REPORTED DOWN. TIME ESTIMATED BY RADAR. UPDATED EVENT TYPE. (BMX)
2015-12-25 22:56:00+00:00,2256,UNK,2 SSE FAIRFIELD,JEFFERSON,AL,33.45,-86.91,TREES DOWN AND STRUCTURAL DAMAGE. PERSON TRAPPED IN THEIR HOMES. UNKNOWN INJURIES. TIME ESTIMATED FROM RADAR. (BMX)
2017-06-22 17:27:00+00:00,1727,UNK,1 NW MIDFIELD,JEFFERSON,AL,33.47,-86.92,*** 4 INJ *** STRUCTURAL DAMAGE REPORTED AT A LIQUOR STORE NEAR WESTERN HILLS MALL IN FAIRFIELD. POSSIBLE ENTRAPMENT AND 4 INJURIES REPORTED. STORM SURVEY FINDS DAMAGE (BMX)
2016-03-01 23:48:00+00:00,2348,UNK,5 SE BESSEMER,JEFFERSON,AL,33.32,-86.91,CEDAR TREE DOWN... ESTIMATED 20 TO 30 FOOT DIAMETER. TIME ESTIMATED. (BMX)
2017-06-22 17:45:00+00:00,1745,UNK,1 NNE ENSLEY,JEFFERSON,AL,33.53,-86.88,TORNADO OBSERVED BY AIR TRAFFIC CONTROLLERS AT THE BIRMINGHAM INTERNATIONAL AIRPORT. TIME AND LOCATION APPROXIMATE. (BMX)
2015-12-25 23:01:00+00:00,2301,UNK,2 SE FAIRFIELD,JEFFERSON,AL,33.45,-86.9,DEBRIS IN THE AIR AND A TDS DUAL POL SIGNATURE (BMX)
2016-08-19 22:55:00+00:00,2255,UNK,5 NNW DECATUR,LIMESTONE,AL,34.67,-87.01,SEVERAL PHOTOS ON SOCIAL MEDIA INDICATED A TORNADO AND POSSIBLY A WATERSPOUT ALONG OR JUST OFFSHORE OF WHEELER RESERVOIR/TENNESSEE RIVER ABOUT 5 MILES NORTH-NORTHWEST O (HUN)
2015-04-20 06:45:00+00:00,0645,UNK,5 WNW HARVEST,LIMESTONE,AL,34.87,-86.83,EF0 WITH MAXIMUM WIND SPEEDS OF 75 MPH. PATH LENGTH 0.76 MILES. PATH WIDTH UP TO 100 YARDS. SURVEYED BY UA-HUNTSVILLE ATMOSPHERIC SCIENCE DEPARTMENT / SWIRLL. TREE DAMA (HUN)
2017-01-19 23:58:00+00:00,2358,UNK,1 WNW COUNTRY CLUB ESTA,ST. CLAIR,AL,33.48,-86.3,A BRIEF WEAK TORNADO SPUN UP ALONG THE SHORES OF LOGAN MARTIN LAKE NEAR CROPWELL. SEVERAL BOATHOUSES WERE DAMAGED OR DESTROYED AND NUMEROUS TREES WERE SNAPPED OR UPROOT (BMX)
2016-03-02 00:42:00+00:00,0042,UNK,3 NNE STEWARTVILLE,TALLADEGA,AL,33.12,-86.22,TORNADO TOUCHED DOWN ALONG SETTLEMENT ROAD TO THE EAST OF THE OLD ROCK HOUSE. IT MOVED NORTHEAST TO NEAR CHERRY AND HEFLIN LANES THEN TURNED TO THE EAST AND TRACKED PAR (BMX)
2015-12-24 01:00:00+00:00,0100,UNK,3 N WATERLOO,LAUDERDALE,AL,34.95,-88.07,EF-2 TORNADO SNAPPED AND UPROOTED NUMEROUS TREES...DAMAGED SEVERAL SINGLE FAMILY HOMES...AND ONE CHURCH ALONG ITS 7.4 MILE PATH. MAX WIND SPEED 115 MPH. MAX PATH WIDTH (HUN)
2015-12-24 01:05:00+00:00,0105,UNK,5 SE WALNUT GROVE,LAUDERDALE,AL,35.0,-87.98,HOUSES DAMAGED ALONG CR 40 JUST SOUTH OF THE TENNESSEE LINE. DAMAGE CORRESPONDS TO TORNADO DEBRIS SIGNATURE FROM DUAL POL RADAR. TIME ESTIMATED FROM RADAR. (HUN)
2016-02-15 22:00:00+00:00,2200,UNK,5 SSW CECIL,MONTGOMERY,AL,32.24,-86.02,THE TORNADO FIRST TOUCHED DOWN JUST SOUTH OF DAWSON ROAD...TOPPING 2 TREES. IT THEN PROCEEDED NORTHEAST... PARALLELING DAWSON ROAD. AS THE TORNADO APPROACHED FLOWERS RO (BMX)
2016-04-07 04:24:00+00:00,0424,UNK,4 WNW SHOPTON,MONTGOMERY,AL,32.13,-86.0,A WEAK TORNADO TOUCHED DOWN BRIEFLY NEAR THE MATHEWS COMMUNTY SOUTHWEST OF THE INTERSECTION OF US HWY 82 AND OLD PIKE ROAD...SNAPPING A FEW TREES ALONG THE .77 MILE LON (BMX)
2017-02-07 19:42:00+00:00,1942,UNK,3 SW CECIL,MONTGOMERY,AL,32.27,-86.05,NWS METEOROLOGISTS SURVEYED DAMAGE SOUTH OF THE PIKE ROAD COMMUNITY AND DETERMINED THAT THE DAMAGE WAS CONSISTENT WITH A EF-0 TORNADO WITH MAXIMUM WINDS ESTIMATED NEAR (BMX)
2017-04-27 13:13:00+00:00,1313,UNK,4 WSW MITCHELL,MONTGOMERY,AL,32.24,-86.0,DAMAGE PHOTO INDICATING NARROW AREA OF CONVERGENT TREE DAMAGE ON STOWERS RD ASSOCIATED WITH DEBRIS SIGNATURE FROM KMXX. 913 CDT. (BMX)
2017-04-27 14:13:00+00:00,1413,UNK,4 WSW MITCHELL,MONTGOMERY,AL,32.24,-86.0,DAMAGE PHOTO INDICATING NARROW AREA OF CONVERGENT TREE DAMAGE ON STOWERS RD ASSOCIATED WITH DEBRIS SIGNATURE FROM KMXX. (BMX)
2016-02-15 22:05:00+00:00,2205,UNK,3 S CECIL,MONTGOMERY,AL,32.26,-86.0,THE ENDING POINT TO THE MONTGOMERY COUNTY TORNADO... (BMX)
2016-04-07 03:55:00+00:00,0355,UNK,5 SSE MONTGOMERY,MONTGOMERY,AL,32.3,-86.24,A 6 MILE LONG 250 YARD WIDE TORNADO WITH WINDS UP TO 80 MPH TOUCHED DOWN NEAR THE INTERSECTION OF WOODLEY AND VIRGINIA LOOP ROADS. NUMEROUS LARGE TREES SNAPPED AND UPRO (BMX)
2015-12-25 21:39:00+00:00,2139,UNK,3 SW MERCEDE,TUSCALOOSA,AL,33.15,-87.29,MULTIPLE PINE TREES SNAPPED ALONG WIRE RD AND DUDLEY RD. TIME ESTIMATED FROM RADAR. (BMX)
2015-12-25 21:31:00+00:00,2131,UNK,2 S COALING,TUSCALOOSA,AL,33.13,-87.35,WEAK TORNADO WITH MAX WINDS OF 75 MPH TOUCHED DOWN ALONG CLEMENTS RD AND MOVED NORTHEAST CROSSING HAGLER COALING RD...WIRE RD AND DUDLEY RD BEFORE LIFTING JUST NE OF DU (BMX)
